"x","y","Texture"
73.4123916666667,31.5875283333333,"SiLo"
73.4207216666667,31.5875283333333,"Lo, SiLo"
73.4290516666667,31.5875283333333,"Lo, SiLo"
73.4373816666667,31.5875283333333,"SiLo"
73.4457116666667,31.5875283333333,"SiLo"
73.4540416666667,31.5875283333333,"SiLo"
73.3124316666667,31.5791983333333,"SiLo"
73.3207616666667,31.5791983333333,"SiLo"
73.3290916666667,31.5791983333333,"SiLo"
73.3374216666667,31.5791983333333,"SiLo"
73.3457516666667,31.5791983333333,"SiLo"
73.3540816666667,31.5791983333333,"SiLo"
73.3624116666667,31.5791983333333,"SiLo"
73.3707416666667,31.5791983333333,"SiLo"
73.3790716666667,31.5791983333333,"SiLo"
73.3874016666667,31.5791983333333,"SiLo"
73.3957316666667,31.5791983333333,"SiLo"
73.4040616666667,31.5791983333333,"SiLo"
73.4123916666667,31.5791983333333,"SiLo"
73.4207216666667,31.5791983333333,"SiLo"
73.4290516666667,31.5791983333333,"SiLo"
73.4373816666667,31.5791983333333,"SiLo"
73.4457116666667,31.5791983333333,"SiLo"
73.4540416666667,31.5791983333333,"SiLo"
73.3124316666667,31.5708683333333,"SiLo"
73.3207616666667,31.5708683333333,"SiLo"
73.3290916666667,31.5708683333333,"SiLo"
73.3374216666667,31.5708683333333,"SiLo"
73.3457516666667,31.5708683333333,"SiLo"
73.3540816666667,31.5708683333333,"SiLo"
73.3624116666667,31.5708683333333,"SiLo"
73.3707416666667,31.5708683333333,"SiLo"
73.3790716666667,31.5708683333333,"SiLo"
73.3874016666667,31.5708683333333,"SiLo"
73.3957316666667,31.5708683333333,"SiLo"
73.4040616666667,31.5708683333333,"SiLo"
73.4123916666667,31.5708683333333,"SiLo"
73.4207216666667,31.5708683333333,"SiLo"
73.4290516666667,31.5708683333333,"SiLo"
73.4373816666667,31.5708683333333,"SiLo"
73.4457116666667,31.5708683333333,"SiLo"
73.4540416666667,31.5708683333333,"SiLo"
73.3124316666667,31.5625383333333,"SiLo"
73.3207616666667,31.5625383333333,"SiLo"
73.3290916666667,31.5625383333333,"SiLo"
73.3374216666667,31.5625383333333,"SiLo"
73.3457516666667,31.5625383333333,"SiLo"
73.3540816666667,31.5625383333333,"SiLo"
73.3624116666667,31.5625383333333,"SiLo"
73.3707416666667,31.5625383333333,"SiLo"
73.3790716666667,31.5625383333333,"SiLo"
73.3874016666667,31.5625383333333,"SiLo"
73.3957316666667,31.5625383333333,"SiLo"
73.4040616666667,31.5625383333333,"SiLo"
73.4123916666667,31.5625383333333,"SiLo"
73.4207216666667,31.5625383333333,"SiLo"
73.4290516666667,31.5625383333333,"SiLo"
73.4373816666667,31.5625383333333,"SiLo"
73.4457116666667,31.5625383333333,"SiLo"
73.4540416666667,31.5625383333333,"SiLo"
73.4623716666667,31.5625383333333,"SiLo"
73.4707016666667,31.5625383333333,"SiLo"
73.3124316666667,31.5542083333333,"SiLo"
73.3207616666667,31.5542083333333,"SiLo"
73.3290916666667,31.5542083333333,"SiLo"
73.3374216666667,31.5542083333333,"SiLo"
73.3457516666667,31.5542083333333,"SiLo"
73.3540816666667,31.5542083333333,"SiLo"
73.3624116666667,31.5542083333333,"SiLo"
73.3707416666667,31.5542083333333,"SiLo"
73.3790716666667,31.5542083333333,"SiLo"
73.3874016666667,31.5542083333333,"SiLo"
73.3957316666667,31.5542083333333,"SiLo"
73.4040616666667,31.5542083333333,"SiLo"
73.4123916666667,31.5542083333333,"SiLo"
73.4207216666667,31.5542083333333,"SiLo"
73.4290516666667,31.5542083333333,"SiLo"
73.4373816666667,31.5542083333333,"SiLo"
73.4457116666667,31.5542083333333,"SiLo"
73.4540416666667,31.5542083333333,"SiLo"
73.4623716666667,31.5542083333333,"SiLo"
73.4707016666667,31.5542083333333,"SiLo"
73.3041016666667,31.5458783333333,"SiLo"
73.3124316666667,31.5458783333333,"SiLo"
73.3207616666667,31.5458783333333,"SiLo"
73.3290916666667,31.5458783333333,"SiLo"
73.3374216666667,31.5458783333333,"SiLo"
73.3457516666667,31.5458783333333,"SiLo"
73.3540816666667,31.5458783333333,"SiLo"
73.3624116666667,31.5458783333333,"SiLo"
73.3707416666667,31.5458783333333,"SiLo"
73.3790716666667,31.5458783333333,"SiLo"
73.3874016666667,31.5458783333333,"SiLo"
73.3957316666667,31.5458783333333,"SiLo"
73.4040616666667,31.5458783333333,"SiLo"
73.4123916666667,31.5458783333333,"SiLo"
73.4207216666667,31.5458783333333,"SiLo"
73.4290516666667,31.5458783333333,"SiLo"
73.4373816666667,31.5458783333333,"SiLo"
73.4457116666667,31.5458783333333,"SiLo"
73.4540416666667,31.5458783333333,"SiLo"
73.4623716666667,31.5458783333333,"SiLo"
73.4707016666667,31.5458783333333,"SiLo"
73.4790316666667,31.5458783333333,"SiLo"
73.4873616666667,31.5458783333333,"SiLo"
73.2957716666667,31.5375483333333,"SiLo"
73.3041016666667,31.5375483333333,"SiLo"
73.3124316666667,31.5375483333333,"SiLo"
73.3207616666667,31.5375483333333,"SiLo"
73.3290916666667,31.5375483333333,"SiLo"
73.3374216666667,31.5375483333333,"SiLo"
73.3457516666667,31.5375483333333,"SiLo"
73.3540816666667,31.5375483333333,"SiLo"
73.3624116666667,31.5375483333333,"SiLo"
73.3707416666667,31.5375483333333,"SiLo"
73.3790716666667,31.5375483333333,"SiLo"
73.3874016666667,31.5375483333333,"SiLo"
73.3957316666667,31.5375483333333,"SiLo"
73.4040616666667,31.5375483333333,"SiLo"
73.4123916666667,31.5375483333333,"SiLo"
73.4207216666667,31.5375483333333,"SiLo"
73.4290516666667,31.5375483333333,"SiLo"
73.4373816666667,31.5375483333333,"SiLo"
73.4457116666667,31.5375483333333,"SiLo"
73.4540416666667,31.5375483333333,"SiLo"
73.4623716666667,31.5375483333333,"SiLo"
73.4707016666667,31.5375483333333,"SiLo"
73.4790316666667,31.5375483333333,"SiLo"
73.4873616666667,31.5375483333333,"SiLo"
73.3041016666667,31.5292183333333,"SiLo"
73.3124316666667,31.5292183333333,"SiLo"
73.3207616666667,31.5292183333333,"SiLo"
73.3290916666667,31.5292183333333,"SiLo"
73.3374216666667,31.5292183333333,"SiLo"
73.3457516666667,31.5292183333333,"SiLo"
73.3540816666667,31.5292183333333,"SiLo"
73.3624116666667,31.5292183333333,"SiLo"
73.3707416666667,31.5292183333333,"SiLo"
73.3790716666667,31.5292183333333,"SiLo"
73.3874016666667,31.5292183333333,"SiLo"
73.3957316666667,31.5292183333333,"SiLo"
73.4040616666667,31.5292183333333,"SiLo"
73.4123916666667,31.5292183333333,"SiLo"
73.4207216666667,31.5292183333333,"SiLo"
73.4290516666667,31.5292183333333,"SiLo"
73.4373816666667,31.5292183333333,"SiLo"
73.4457116666667,31.5292183333333,"SiLo"
73.4540416666667,31.5292183333333,"SiLo"
73.4623716666667,31.5292183333333,"SiLo"
73.4707016666667,31.5292183333333,"SiLo"
73.4790316666667,31.5292183333333,"SiLo"
73.4873616666667,31.5292183333333,"SiLo"
73.3041016666667,31.5208883333333,"SiLo"
73.3124316666667,31.5208883333333,"SiLo"
73.3207616666667,31.5208883333333,"SiLo"
73.3290916666667,31.5208883333333,"SiLo"
73.3374216666667,31.5208883333333,"SiLo"
73.3457516666667,31.5208883333333,"SiLo"
73.3540816666667,31.5208883333333,"SiLo"
73.3624116666667,31.5208883333333,"SiLo"
73.3707416666667,31.5208883333333,"SiLo"
73.3790716666667,31.5208883333333,"SiLo"
73.3874016666667,31.5208883333333,"SiLo"
73.3957316666667,31.5208883333333,"SiLo"
73.4040616666667,31.5208883333333,"SiLo"
73.4123916666667,31.5208883333333,"SiLo"
73.4207216666667,31.5208883333333,"SiLo"
73.4290516666667,31.5208883333333,"SiLo"
73.4373816666667,31.5208883333333,"SiLo"
73.4457116666667,31.5208883333333,"SiLo"
73.4540416666667,31.5208883333333,"SiLo"
73.4623716666667,31.5208883333333,"SiLo"
73.4707016666667,31.5208883333333,"SiLo"
73.4790316666667,31.5208883333333,"SiLo"
73.4873616666667,31.5208883333333,"SiLo"
73.2541216666667,31.5125583333333,"SiLo"
73.2624516666667,31.5125583333333,"SiLo"
73.2707816666667,31.5125583333333,"SiLo"
73.2791116666667,31.5125583333333,"SiLo"
73.3041016666667,31.5125583333333,"SiLo"
73.3124316666667,31.5125583333333,"SiLo"
73.3207616666667,31.5125583333333,"SiLo"
73.3290916666667,31.5125583333333,"SiLo"
73.3374216666667,31.5125583333333,"SiLo"
73.3457516666667,31.5125583333333,"SiLo"
73.3540816666667,31.5125583333333,"SiLo"
73.3624116666667,31.5125583333333,"SiLo"
73.3707416666667,31.5125583333333,"SiLo"
73.3790716666667,31.5125583333333,"SiLo"
73.3874016666667,31.5125583333333,"SiLo"
73.3957316666667,31.5125583333333,"SiLo"
73.4040616666667,31.5125583333333,"SiLo"
73.4123916666667,31.5125583333333,"SiLo"
73.4207216666667,31.5125583333333,"SiLo"
73.4290516666667,31.5125583333333,"SiLo"
73.4373816666667,31.5125583333333,"SiLo"
73.4457116666667,31.5125583333333,"SiLo"
73.4540416666667,31.5125583333333,"SiLo"
73.4623716666667,31.5125583333333,"SiLo"
73.4707016666667,31.5125583333333,"SiLo"
73.4790316666667,31.5125583333333,"SiLo"
73.2541216666667,31.5042283333333,"SiLo"
73.2624516666667,31.5042283333333,"SiLo"
73.2707816666667,31.5042283333333,"SiLo"
73.2791116666667,31.5042283333333,"SiLo"
73.2874416666667,31.5042283333333,"SiLo"
73.2957716666667,31.5042283333333,"SiLo"
73.3041016666667,31.5042283333333,"SiLo"
73.3124316666667,31.5042283333333,"SiLo"
73.3207616666667,31.5042283333333,"SiLo"
73.3290916666667,31.5042283333333,"SiLo"
73.3374216666667,31.5042283333333,"SiLo"
73.3457516666667,31.5042283333333,"SiLo"
73.3540816666667,31.5042283333333,"SiLo"
73.3624116666667,31.5042283333333,"SiLo"
73.3707416666667,31.5042283333333,"SiLo"
73.3790716666667,31.5042283333333,"SiLo"
73.3874016666667,31.5042283333333,"SiLo"
73.3957316666667,31.5042283333333,"SiLo"
73.4040616666667,31.5042283333333,"SiLo"
73.4123916666667,31.5042283333333,"SiLo"
73.4207216666667,31.5042283333333,"SiLo"
73.4290516666667,31.5042283333333,"SiLo"
73.4373816666667,31.5042283333333,"SiLo"
73.4457116666667,31.5042283333333,"SiLo"
73.4540416666667,31.5042283333333,"SiLo"
73.4623716666667,31.5042283333333,"SiLo"
73.4707016666667,31.5042283333333,"SiLo"
73.4790316666667,31.5042283333333,"SiLo"
73.4873616666667,31.5042283333333,"SiLo"
73.2457916666667,31.4958983333333,"SiLo"
73.2541216666667,31.4958983333333,"SiLo"
73.2624516666667,31.4958983333333,"SiLo"
73.2707816666667,31.4958983333333,"SiLo"
73.2791116666667,31.4958983333333,"SiLo"
73.2874416666667,31.4958983333333,"SiLo"
73.2957716666667,31.4958983333333,"SiLo"
73.3041016666667,31.4958983333333,"SiLo"
73.3124316666667,31.4958983333333,"SiLo"
73.3207616666667,31.4958983333333,"SiLo"
73.3290916666667,31.4958983333333,"SiLo"
73.3374216666667,31.4958983333333,"SiLo"
73.3457516666667,31.4958983333333,"SiLo"
73.3540816666667,31.4958983333333,"SiLo"
73.3624116666667,31.4958983333333,"SiLo"
73.3707416666667,31.4958983333333,"SiLo"
73.3790716666667,31.4958983333333,"SiLo"
73.3874016666667,31.4958983333333,"SiLo"
73.3957316666667,31.4958983333333,"SiLo"
73.4040616666667,31.4958983333333,"SiLo"
73.4123916666667,31.4958983333333,"SiLo"
73.4207216666667,31.4958983333333,"SiLo"
73.4290516666667,31.4958983333333,"SiLo"
73.4373816666667,31.4958983333333,"SiLo"
73.4457116666667,31.4958983333333,"SiLo"
73.4540416666667,31.4958983333333,"SiLo"
73.4623716666667,31.4958983333333,"SiLo"
73.4707016666667,31.4958983333333,"SiLo"
73.4790316666667,31.4958983333333,"SiLo"
73.4873616666667,31.4958983333333,"SiLo"
73.2374616666667,31.4875683333333,"SiLo"
73.2457916666667,31.4875683333333,"SiLo"
73.2541216666667,31.4875683333333,"SiLo"
73.2624516666667,31.4875683333333,"SiLo"
73.2707816666667,31.4875683333333,"SiLo"
73.2791116666667,31.4875683333333,"SiLo"
73.2874416666667,31.4875683333333,"SiLo"
73.2957716666667,31.4875683333333,"SiLo"
73.3041016666667,31.4875683333333,"SiLo"
73.3124316666667,31.4875683333333,"SiLo"
73.3207616666667,31.4875683333333,"SiLo"
73.3290916666667,31.4875683333333,"SiLo"
73.3374216666667,31.4875683333333,"SiLo"
73.3457516666667,31.4875683333333,"SiLo"
73.3540816666667,31.4875683333333,"SiLo"
73.3624116666667,31.4875683333333,"SiLo"
73.3707416666667,31.4875683333333,"SiLo"
73.3790716666667,31.4875683333333,"SiLo"
73.3874016666667,31.4875683333333,"SiLo"
73.3957316666667,31.4875683333333,"SiLo"
73.4040616666667,31.4875683333333,"SiLo"
73.4123916666667,31.4875683333333,"SiLo"
73.4207216666667,31.4875683333333,"SiLo"
73.4290516666667,31.4875683333333,"SiLo"
73.4373816666667,31.4875683333333,"SiLo"
73.4457116666667,31.4875683333333,"SiLo"
73.4540416666667,31.4875683333333,"SiLo"
73.4623716666667,31.4875683333333,"SiLo"
73.4707016666667,31.4875683333333,"SiLo"
73.4790316666667,31.4875683333333,"SiLo"
73.4873616666667,31.4875683333333,"SiLo"
73.2374616666667,31.4792383333333,"SiLo"
73.2457916666667,31.4792383333333,"SiLo"
73.2541216666667,31.4792383333333,"SiLo"
73.2624516666667,31.4792383333333,"SiLo"
73.2707816666667,31.4792383333333,"SiLo"
73.2791116666667,31.4792383333333,"SiLo"
73.2874416666667,31.4792383333333,"SiLo"
73.2957716666667,31.4792383333333,"SiLo"
73.3041016666667,31.4792383333333,"SiLo"
73.3124316666667,31.4792383333333,"SiLo"
73.3207616666667,31.4792383333333,"SiLo"
73.3290916666667,31.4792383333333,"SiLo"
73.3374216666667,31.4792383333333,"SiLo"
73.3457516666667,31.4792383333333,"SiLo"
73.3540816666667,31.4792383333333,"SiLo"
73.3624116666667,31.4792383333333,"SiLo"
73.3707416666667,31.4792383333333,"SiLo"
73.3790716666667,31.4792383333333,"SiLo"
73.3874016666667,31.4792383333333,"SiLo"
73.3957316666667,31.4792383333333,"SiLo"
73.4040616666667,31.4792383333333,"SiLo"
73.4123916666667,31.4792383333333,"SiLo"
73.4207216666667,31.4792383333333,"SiLo"
73.4290516666667,31.4792383333333,"SiLo"
73.4373816666667,31.4792383333333,"SiLo"
73.4457116666667,31.4792383333333,"SiLo"
73.4540416666667,31.4792383333333,"SiLo"
73.4623716666667,31.4792383333333,"SiLo"
73.4707016666667,31.4792383333333,"SiLo"
73.2291316666667,31.4709083333333,"SiLo"
73.2374616666667,31.4709083333333,"SiLo"
73.2457916666667,31.4709083333333,"SiLo"
73.2541216666667,31.4709083333333,"SiLo"
73.2624516666667,31.4709083333333,"SiLo"
73.2707816666667,31.4709083333333,"SiLo"
73.2791116666667,31.4709083333333,"SiLo"
73.2874416666667,31.4709083333333,"SiLo"
73.2957716666667,31.4709083333333,"SiLo"
73.3041016666667,31.4709083333333,"SiLo"
73.3124316666667,31.4709083333333,"SiLo"
73.3207616666667,31.4709083333333,"SiLo"
73.3290916666667,31.4709083333333,"SiLo"
73.3374216666667,31.4709083333333,"SiLo"
73.3457516666667,31.4709083333333,"SiLo"
73.3540816666667,31.4709083333333,"SiLo"
73.3624116666667,31.4709083333333,"SiLo"
73.3707416666667,31.4709083333333,"SiLo"
73.3790716666667,31.4709083333333,"SiLo"
73.3874016666667,31.4709083333333,"SiLo"
73.3957316666667,31.4709083333333,"SiLo"
73.4040616666667,31.4709083333333,"SiLo"
73.4123916666667,31.4709083333333,"SiLo"
73.4207216666667,31.4709083333333,"SiLo"
73.4290516666667,31.4709083333333,"SiLo"
73.4373816666667,31.4709083333333,"SiLo"
73.4457116666667,31.4709083333333,"SiLo"
73.4540416666667,31.4709083333333,"SiLo"
73.4623716666667,31.4709083333333,"SiLo"
73.4707016666667,31.4709083333333,"SiLo"
73.2291316666667,31.4625783333333,"SiLo"
73.2374616666667,31.4625783333333,"SiLo"
73.2457916666667,31.4625783333333,"SiLo"
73.2541216666667,31.4625783333333,"SiLo"
73.2624516666667,31.4625783333333,"SiLo"
73.2707816666667,31.4625783333333,"SiLo"
73.2791116666667,31.4625783333333,"SiLo"
73.2874416666667,31.4625783333333,"SiLo"
73.2957716666667,31.4625783333333,"SiLo"
73.3041016666667,31.4625783333333,"SiLo"
73.3124316666667,31.4625783333333,"SiLo"
73.3207616666667,31.4625783333333,"SiLo"
73.3290916666667,31.4625783333333,"SiLo"
73.3374216666667,31.4625783333333,"SiLo"
73.3457516666667,31.4625783333333,"SiLo"
73.3540816666667,31.4625783333333,"SiLo"
73.3624116666667,31.4625783333333,"SiLo"
73.3707416666667,31.4625783333333,"SiLo"
73.3790716666667,31.4625783333333,"SiLo"
73.3874016666667,31.4625783333333,"SiLo"
73.3957316666667,31.4625783333333,"SiLo"
73.4040616666667,31.4625783333333,"SiLo"
73.4123916666667,31.4625783333333,"SiLo"
73.4207216666667,31.4625783333333,"SiLo"
73.4290516666667,31.4625783333333,"SiLo"
73.4373816666667,31.4625783333333,"SiLo"
73.4457116666667,31.4625783333333,"SiLo"
73.4540416666667,31.4625783333333,"SiLo"
73.4623716666667,31.4625783333333,"SiLo"
73.4707016666667,31.4625783333333,"SiLo"
73.4790316666667,31.4625783333333,"SiLo"
73.4873616666667,31.4625783333333,"SiLo"
73.6456316666667,31.4625783333333,"SiLo"
73.6539616666667,31.4625783333333,"SiLo"
73.2291316666667,31.4542483333333,"SiLo"
73.2374616666667,31.4542483333333,"SiLo"
73.2457916666667,31.4542483333333,"SiLo"
73.2541216666667,31.4542483333333,"SiLo"
73.2624516666667,31.4542483333333,"SiLo"
73.2707816666667,31.4542483333333,"SiLo"
73.2791116666667,31.4542483333333,"SiLo"
73.2874416666667,31.4542483333333,"SiLo"
73.2957716666667,31.4542483333333,"SiLo"
73.3041016666667,31.4542483333333,"SiLo"
73.3124316666667,31.4542483333333,"SiLo"
73.3207616666667,31.4542483333333,"SiLo"
73.3290916666667,31.4542483333333,"SiLo"
73.3374216666667,31.4542483333333,"SiLo"
73.3457516666667,31.4542483333333,"SiLo"
73.3540816666667,31.4542483333333,"SiLo"
73.3624116666667,31.4542483333333,"SiLo"
73.3707416666667,31.4542483333333,"SiLo"
73.3790716666667,31.4542483333333,"SiLo"
73.3874016666667,31.4542483333333,"SiLo"
73.3957316666667,31.4542483333333,"SiLo"
73.4040616666667,31.4542483333333,"SiLo"
73.4123916666667,31.4542483333333,"SiLo"
73.4207216666667,31.4542483333333,"SiLo"
73.4290516666667,31.4542483333333,"SiLo"
73.4373816666667,31.4542483333333,"SiLo"
73.4457116666667,31.4542483333333,"SiLo"
73.4540416666667,31.4542483333333,"SiLo"
73.4623716666667,31.4542483333333,"SiLo"
73.4707016666667,31.4542483333333,"SiLo"
73.4790316666667,31.4542483333333,"SiLo"
73.4873616666667,31.4542483333333,"SiLo"
73.4956916666667,31.4542483333333,"SiLo"
73.5706616666667,31.4542483333333,"SiLo"
73.5789916666667,31.4542483333333,"SiLo"
73.5873216666667,31.4542483333333,"SiLo"
73.6123116666667,31.4542483333333,"SiLo"
73.6206416666667,31.4542483333333,"SiLo"
73.6289716666667,31.4542483333333,"SiLo"
73.6373016666667,31.4542483333333,"SiLo"
73.6456316666667,31.4542483333333,"SiLo"
73.6539616666667,31.4542483333333,"SiLo"
73.6622916666666,31.4542483333333,"SiLo"
73.2291316666667,31.4459183333333,"SiLo"
73.2374616666667,31.4459183333333,"SiLo"
73.2457916666667,31.4459183333333,"SiLo"
73.2541216666667,31.4459183333333,"SiLo"
73.2624516666667,31.4459183333333,"SiLo"
73.2707816666667,31.4459183333333,"SiLo"
73.2791116666667,31.4459183333333,"SiLo"
73.2874416666667,31.4459183333333,"SiLo"
73.2957716666667,31.4459183333333,"SiLo"
73.3041016666667,31.4459183333333,"SiLo"
73.3124316666667,31.4459183333333,"SiLo"
73.3207616666667,31.4459183333333,"SiLo"
73.3290916666667,31.4459183333333,"SiLo"
73.3374216666667,31.4459183333333,"SiLo"
73.3457516666667,31.4459183333333,"SiLo"
73.3540816666667,31.4459183333333,"SiLo"
73.3624116666667,31.4459183333333,"SiLo"
73.3707416666667,31.4459183333333,"SiLo"
73.3790716666667,31.4459183333333,"SiLo"
73.3874016666667,31.4459183333333,"SiLo"
73.3957316666667,31.4459183333333,"SiLo"
73.4040616666667,31.4459183333333,"SiLo"
73.4123916666667,31.4459183333333,"SiLo"
73.4207216666667,31.4459183333333,"SiLo"
73.4290516666667,31.4459183333333,"SiLo"
73.4373816666667,31.4459183333333,"SiLo"
73.4457116666667,31.4459183333333,"SiLo"
73.4540416666667,31.4459183333333,"SiLo"
73.4623716666667,31.4459183333333,"SiLo"
73.4707016666667,31.4459183333333,"SiLo"
73.4790316666667,31.4459183333333,"SiLo"
73.4873616666667,31.4459183333333,"SiLo"
73.4956916666667,31.4459183333333,"SiLo"
73.5623316666667,31.4459183333333,"SiLo"
73.5706616666667,31.4459183333333,"SiLo"
73.5789916666667,31.4459183333333,"SiLo"
73.5873216666667,31.4459183333333,"SiLo"
73.5956516666667,31.4459183333333,"SiLo"
73.6039816666667,31.4459183333333,"SiLo"
73.6123116666667,31.4459183333333,"SiLo"
73.6206416666667,31.4459183333333,"SiLo"
73.6289716666667,31.4459183333333,"SiLo"
73.6373016666667,31.4459183333333,"SiLo"
73.6456316666667,31.4459183333333,"SiLo"
73.6539616666667,31.4459183333333,"SiLo"
73.6622916666666,31.4459183333333,"SiLo"
73.2208016666667,31.4375883333333,"SiLo"
73.2291316666667,31.4375883333333,"SiLo"
73.2374616666667,31.4375883333333,"SiLo"
73.2457916666667,31.4375883333333,"SiLo"
73.2541216666667,31.4375883333333,"SiLo"
73.2624516666667,31.4375883333333,"SiLo"
73.2707816666667,31.4375883333333,"SiLo"
73.2791116666667,31.4375883333333,"SiLo"
73.2874416666667,31.4375883333333,"SiLo"
73.2957716666667,31.4375883333333,"SiLo"
73.3041016666667,31.4375883333333,"SiLo"
73.3124316666667,31.4375883333333,"SiLo"
73.3207616666667,31.4375883333333,"SiLo"
73.3290916666667,31.4375883333333,"SiLo"
73.3374216666667,31.4375883333333,"SiLo"
73.3457516666667,31.4375883333333,"SiLo"
73.3540816666667,31.4375883333333,"SiLo"
73.3624116666667,31.4375883333333,"SiLo"
73.3707416666667,31.4375883333333,"SiLo"
73.3790716666667,31.4375883333333,"SiLo"
73.3874016666667,31.4375883333333,"SiLo"
73.3957316666667,31.4375883333333,"SiLo"
73.4040616666667,31.4375883333333,"SiLo"
73.4123916666667,31.4375883333333,"SiLo"
73.4207216666667,31.4375883333333,"SiLo"
73.4290516666667,31.4375883333333,"SiLo"
73.4373816666667,31.4375883333333,"SiLo"
73.4457116666667,31.4375883333333,"SiLo"
73.4540416666667,31.4375883333333,"SiLo"
73.4623716666667,31.4375883333333,"SiLo"
