"","lon","lat","x_utm","y_utm","SAND","SILT","CLAY","USDA_texture"
"13056",73.2783604492783,31.3326918586766,907188.294210175,3474388.12992954,42.5233515646263,32.8234956367839,24.6531527985898,"Lo"
"13057",73.2809809937198,31.3326043248683,907438.294210175,3474388.12992954,42.605644466364,32.7144026464955,24.6799528871405,"Lo"
"13058",73.2836015267307,31.3325167377786,907688.294210175,3474388.12992954,42.6818726684378,32.6043324512117,24.7137948803506,"Lo"
"13059",73.2862220483043,31.3324290974082,907938.294210175,3474388.12992954,42.7488926358414,32.4958538461666,24.7552535179921,"Lo"
"13060",73.2888425584335,31.3323414037578,908188.294210175,3474388.12992954,42.8023270963927,32.3927777107723,24.8048951928351,"Lo"
"13061",73.2914630571116,31.3322536568284,908438.294210175,3474388.12992954,42.8364191613558,32.3002693685006,24.8633114701436,"Lo"
"13062",73.2940835443316,31.3321658566207,908688.294210175,3474388.12992954,42.8441921687085,32.224679434257,24.9311283970345,"Lo"
"13063",73.2967040200865,31.3320780031356,908938.294210175,3474388.12992954,42.818195315567,32.172829437527,25.008975246906,"Lo"
"13064",73.2993244843695,31.3319900963738,909188.294210175,3474388.12992954,42.7519956646516,32.1506014418479,25.0974028935006,"Lo"
"13065",73.3019449371736,31.3319021363362,909438.294210175,3474388.12992954,42.6420742915239,32.1611533451511,25.196772363325,"Lo"
"13066",73.304565378492,31.3318141230236,909688.294210175,3474388.12992954,42.489153372341,32.2036730442347,25.3071735834243,"Lo"
"13067",73.3071858083177,31.3317260564369,909938.294210175,3474388.12992954,42.2980460395638,32.2735216913635,25.4284322690726,"Lo"
"13068",73.3098062266438,31.3316379365768,910188.294210175,3474388.12992954,42.0761406251432,32.3636580852026,25.5602012896542,"Lo"
"13069",73.3124266334635,31.3315497634441,910438.294210175,3474388.12992954,41.8315221231923,32.4664011585172,25.7020767182905,"Lo"
"13070",73.3150470287697,31.3314615370397,910688.294210175,3474388.12992954,41.5716098376489,32.5747060521108,25.8536841102402,"Lo"
"13071",73.3176674125557,31.3313732573645,910938.294210175,3474388.12992954,41.3025319965752,32.6827480502968,26.0147199531281,"Lo"
"13072",73.3202877848144,31.3312849244191,911188.294210175,3474388.12992954,41.029029500752,32.7860106895379,26.1849598097101,"Lo"
"13073",73.322908145539,31.3311965382045,911438.294210175,3474388.12992954,40.7546163801334,32.8811344566557,26.3642491632109,"Lo"
"13074",73.3255284947225,31.3311080987215,911688.294210175,3474388.12992954,40.481816498027,32.965695955109,26.5524875468639,"Lo"
"13075",73.3281488323581,31.3310196059709,911938.294210175,3474388.12992954,40.212391025074,33.0379983992969,26.7496105756291,"Lo"
"13076",73.3307691584389,31.3309310599534,912188.294210175,3474388.12992954,39.947528030443,33.096901354988,26.955570614569,"Lo"
"13077",73.3333894729579,31.3308424606701,912438.294210175,3474388.12992954,39.6879915587853,33.1416938524802,27.1703145887345,"Lo"
"13078",73.3360097759083,31.3307538081216,912688.294210175,3474388.12992954,39.434236923505,33.172007151739,27.393755924756,"Lo"
